last_name, first_name,player_id,year,r_total_stolen_base
Pujols, Albert,405395,2019,3
Cabrera, Miguel,408234,2019,0
Mathis, Jeff,425772,2019,1
Choo, Shin-Soo,425783,2019,15
Rivera, Rene,425784,2019,0
Wainwright, Adam,425794,2019,0
Greinke, Zack,425844,2019,1
Molina, Yadier,425877,2019,6
Canó, Robinson,429664,2019,0
Encarnacion, Edwin,429665,2019,0
Hamels, Cole,430935,2019,0
Jones, Adam,430945,2019,2
Martin, Russell,431145,2019,1
Granderson, Curtis,434158,2019,0
Davis, Rajai,434658,2019,0
Ramirez, Hanley,434670,2019,0
Sanchez, Anibal,434671,2019,0
Morales, Kendrys,434778,2019,0
Kendrick , Howie,435062,2019,2
Wilson, Bobby,435064,2019,0
Kinsler, Ian,435079,2019,2
McCann, Brian,435263,2019,0
Walker, Neil,435522,2019,3
Suzuki, Kurt,435559,2019,0
Desmond, Ian,435622,2019,3
Cruz, Nelson,443558,2019,0
Trumbo, Mark,444432,2019,0
Peralta, David,444482,2019,0
Pina, Manny,444489,2019,0
Jay, Jon,445055,2019,0
Prado, Martin,445988,2019,0
Duda, Lucas,446263,2019,0
Wieters, Matt,446308,2019,1
Longoria, Evan,446334,2019,3
Cozart, Zack,446359,2019,0
Rodriguez, Sean,446481,2019,1
Hill, Rich,448179,2019,0
Reynolds, Mark,448602,2019,2
Davis, Chris,448801,2019,0
Vargas, Jason,450306,2019,0
Zobrist, Ben,450314,2019,0
Fowler, Dexter,451594,2019,8
Flowers, Tyler,452095,2019,0
Pence, Hunter,452254,2019,6
Lester, Jon,452657,2019,0
Cabrera, Asdrúbal,452678,2019,4
Tulowitzki, Troy,453064,2019,0
Scherzer, Max,453286,2019,2
Arrieta, Jake,453562,2019,0
Blackmon, Charlie,453568,2019,2
Frazier, Todd,453943,2019,1
Iannetta, Chris,455104,2019,0
Maldonado, Martín,455117,2019,0
Chirinos, Robinson,455139,2019,1
Markakis, Nick,455976,2019,2
Pedroia, Dustin,456030,2019,0
Castillo, Welington,456078,2019,0
Kratz, Erik,456124,2019,0
Nunez, Eduardo,456488,2019,5
Pearce, Steve,456665,2019,0
Cain, Lorenzo,456715,2019,18
Solano, Donovan,456781,2019,0
McCutchen, Andrew,457705,2019,2
Upton, Justin,457708,2019,1
Maybin, Cameron,457727,2019,9
Turner, Justin,457759,2019,2
Posey , Buster,457763,2019,0
Bruce, Jay,457803,2019,1
Votto, Joey,458015,2019,5
Gardner, Brett,458731,2019,10
Joyce, Matt,459964,2019,0
Hundley, Nick,460026,2019,0
Braun, Ryan,460075,2019,11
Butera, Drew,460077,2019,0
Gordon, Alex,460086,2019,5
Gomez, Carlos,460576,2019,4
Kemp, Matt,461314,2019,0
Gonzalez, Gio,461829,2019,0
Andrus, Elvis,462101,2019,31
Cervelli, Francisco,465041,2019,1
Cabrera, Melky,466320,2019,2
Sandoval, Pablo,467055,2019,1
Ramos, Wilson,467092,2019,1
Santana, Carlos,467793,2019,4
Parra, Gerardo,467827,2019,8
Chacín, Jhoulys,468504,2019,0
Gonzalez, Carlos,471865,2019,0
Mercer, Jordy,474568,2019,0
Belt, Brandon,474832,2019,4
Alonso, Yonder,475174,2019,0
Flaherty, Ryan,475247,2019,0
Smoak, Justin,475253,2019,0
Zimmerman, Ryan,475582,2019,0
Hellickson, Jeremy,476451,2019,0
Kershaw, Clayton,477132,2019,0
Avila, Alex,488671,2019,1
Bourjos, Peter,488721,2019,2
Brantley , Michael,488726,2019,3
Castro, Jason,488771,2019,0
Morrison, Logan,489149,2019,0
Hernández, Gorkys,491676,2019,1
Sucre, Jesús,491696,2019,0
Graterol, Juan,492802,2019,0
Gurriel, Yuli,493329,2019,5
Beckham, Gordon,493596,2019,3
Rodríguez, Ronny,500135,2019,3
Solarte, Yangervis,500208,2019,0
Rojas, Miguel,500743,2019,9
Quintana, Jose,500779,2019,0
Escobar, Eduardo,500871,2019,5
Martínez, José,500874,2019,3
Adrianza, Ehire,501303,2019,0
Lagares, Juan,501571,2019,4
Almonte, Abraham,501659,2019,0
Freese, David,501896,2019,0
Davis, Khris,501981,2019,0
Minor, Mike,501985,2019,0
Archer, Chris,502042,2019,0
Pham, Tommy,502054,2019,25
Martinez, J.D.,502110,2019,2
Negron, Kristopher,502117,2019,1
Samardzija, Jeff,502188,2019,0
Leake, Mike,502190,2019,0
Reddick, Josh,502210,2019,5
Freeman, Mike,502273,2019,1
Dyson, Jarrod,502481,2019,30
Murphy, Daniel,502517,2019,1
Gale, Rocky,502570,2019,0
Anderson, Chase,502624,2019,0
Goldschmidt, Paul,502671,2019,3
Holland, Derek,502706,2019,0
Gonzalez, Marwin,503556,2019,1
Darvish, Yu,506433,2019,0
León, Sandy,506702,2019,0
Sanchez, Adrián,506703,2019,0
Altuve, Jose,514888,2019,6
Hernández, César,514917,2019,9
Segura, Jean,516416,2019,10
Castro, Starlin,516770,2019,2
Marte, Starling,516782,2019,25
Pirela, José,517369,2019,0
Bettis, Chad,518452,2019,0
Bumgarner, Madison,518516,2019,0
Centeno, Juan,518542,2019,1
Culberson, Charlie,518586,2019,0
d'Arnaud, Travis,518595,2019,0
Descalso, Daniel,518614,2019,2
Dietrich, Derek,518618,2019,1
Donaldson, Josh,518626,2019,4
Elmore, Jake,518653,2019,0
Freeman, Freddie,518692,2019,6
Grandal, Yasmani,518735,2019,5
Heyward, Jason,518792,2019,8
Kelly, Merrill,518876,2019,0
LeMahieu, DJ,518934,2019,5
Lucroy, Jonathan,518960,2019,0
Moreland, Mitch,519048,2019,1
Moustakas, Mike,519058,2019,3
Pomeranz, Drew,519141,2019,0
Rizzo, Anthony,519203,2019,5
Romine, Austin,519222,2019,1
Sogard, Eric,519299,2019,8
Stanton, Giancarlo,519317,2019,0
Thames, Eric,519346,2019,3
Vogt, Stephen,519390,2019,3
Galvis, Freddy,520471,2019,4
Forsythe, Logan,523253,2019,2
Flores, Wilmer,527038,2019,0
Puello, Cesar,527049,2019,0
Teheran, Julio,527054,2019,0
LaMarre, Ryan,534606,2019,1
Tovar, Wilfredo,541600,2019,0
García, Avisaíl,541645,2019,10
Pérez, Hernán,541650,2019,5
Inciarte, Ender,542255,2019,7
Ozuna, Marcell,542303,2019,12
Villar, Jonathan,542340,2019,40
Ortega, Rafael,542364,2019,3
Adames, Cristhian,542436,2019,0
Santana, Danny,542454,2019,21
Aguilar, Jesús,542583,2019,0
Beckham, Tim,542921,2019,1
Berti, Jon,542932,2019,17
Broxton, Keon,542979,2019,10
Chatwood, Tyler,543022,2019,0
Crawford, Brandon,543063,2019,3
Cron, C.J.,543068,2019,0
Davis, Taylor,543089,2019,0
DeSclafani, Anthony,543101,2019,0
Dickerson, Alex,543105,2019,1
Federowicz, Tim,543148,2019,1
Galloway, Isaac,543194,2019,2
Gomes, Yan,543228,2019,2
Gray, Sonny,543243,2019,0
Grossman, Robbie,543257,2019,9
Harrison, Josh,543281,2019,4
Hendricks, Kyle,543294,2019,0
Herrmann, Chris,543302,2019,0
Hicks, Aaron,543305,2019,1
Hicks, John,543308,2019,1
Higashioka, Kyle,543309,2019,0
Hosmer, Eric,543333,2019,0
Joseph, Caleb,543376,2019,0
Joseph, Corban,543377,2019,0
Kipnis, Jason,543401,2019,7
Lavarnway, Ryan,543432,2019,0
Lyles, Jordan,543475,2019,0
Mahtook, Mikie,543484,2019,0
McCann, James,543510,2019,4
Melville, Tim,543532,2019,0
Miller, Brad,543543,2019,2
Nola, Austin,543592,2019,1
Rendon, Anthony,543685,2019,5
Roark, Tanner,543699,2019,0
Semien, Marcus,543760,2019,10
Shaw, Travis,543768,2019,0
Shuck, JB,543776,2019,1
Springer , George,543807,2019,6
Strange-Gordon, Dee,543829,2019,22
Vázquez, Christian,543877,2019,4
Wong, Kolten,543939,2019,24
Gregorius, Didi,544369,2019,2
Garcia, Leury,544725,2019,15
Strasburg, Stephen,544931,2019,0
Vargas, Ildemaro,545121,2019,1
Bauer, Trevor,545333,2019,0
Grichuk, Randal,545341,2019,2
Marisnick, Jake,545350,2019,10
Stassi, Max,545358,2019,0
Trout, Mike,545361,2019,11
Herrera, Odúbel,546318,2019,2
Alford, Anthony,546990,2019,2
Almora , Albert,546991,2019,2
Ruiz, Rio,547004,2019,0
Delmonico, Nicky,547170,2019,0
Wolters, Tony,547172,2019,0
Lorenzen, Michael,547179,2019,5
Harper, Bryce,547180,2019,15
Perez, Roberto,547379,2019,0
Ryu, Hyun Jin,547943,2019,0
Martin, Leonys,547982,2019,4
Abreu, José,547989,2019,2
Stripling, Ross,548389,2019,0
Díaz, Elias,553869,2019,0
Narváez, Omar,553882,2019,0
Astudillo, Willians,553902,2019,0
Suárez, Eugenio,553993,2019,3
Wheeler, Zack,554430,2019,0
Polanco, Gregory,570256,2019,3
Santana, Domingo,570267,2019,8
González, Erik,570481,2019,4
Urshela, Gio,570482,2019,1
Sánchez, Yolmer,570560,2019,5
Ureña, José,570632,2019,0
Schoop, Jonathan,570731,2019,1
Adams, Matt,571431,2019,0
Altherr, Aaron,571437,2019,0
Arenado, Nolan,571448,2019,3
Barnhart, Tucker,571466,2019,1
Baron, Steven,571467,2019,0
Bour, Justin,571506,2019,0
Corbin, Patrick,571578,2019,0
Farmer, Kyle,571657,2019,4
Freitas, David,571679,2019,0
Gennett, Scooter,571697,2019,0
Goodwin, Brian,571718,2019,7
Hamilton, Billy,571740,2019,22
Haniger, Mitch,571745,2019,4
Hernández, Enrique,571771,2019,4
Holt, Brock,571788,2019,1
Lamb, Jake,571875,2019,1
Maile, Luke,571912,2019,1
Matz, Steven,571927,2019,0
Mikolas, Miles,571945,2019,0
Muncy, Max,571970,2019,4
Murphy, John Ryan,571974,2019,0
Myers, Wil,571976,2019,16
Naquin, Tyler,571980,2019,4
Owings, Chris,572008,2019,5
Phegley, Josh,572033,2019,0
Piscotty, Stephen,572039,2019,2
Pollock, AJ,572041,2019,5
Rickard, Joey,572073,2019,4
Seager, Kyle,572122,2019,2
Taylor, Michael A.,572191,2019,6
Voit , Luke,572228,2019,0
Walker, Christian,572233,2019,8
Zunino, Mike,572287,2019,0
Goins, Ryan,572365,2019,0
Carpenter, Matt,572761,2019,6
Dickerson, Corey,572816,2019,1
Dozier, Brian,572821,2019,3
Garneau, Dustin,572863,2019,0
Keuchel, Dallas,572971,2019,0
Saladino, Tyler,573135,2019,2
Stroman, Marcus,573186,2019,0
Yastrzemski, Mike,573262,2019,2
Contreras, Willson,575929,2019,1
Gyorko, Jedd,576397,2019,2
Iglesias, José,578428,2019,6
Hechavarría, Adeiny,588751,2019,3
Torreyes, Ronald,591720,2019,1
Osuna, Jose,591741,2019,0
Valera, Breyvic,591971,2019,0
Austin, Tyler,592122,2019,2
Bryant, Kris,592178,2019,4
Canha, Mark,592192,2019,3
Casali, Curt,592200,2019,0
Castellanos, Nick,592206,2019,2
Cowart, Kaleb,592230,2019,1
DeShields, Delino,592261,2019,24
Drury, Brandon,592273,2019,0
Foltynewicz, Mike,592314,2019,0
Gamel, Ben,592325,2019,2
Gausman, Kevin,592332,2019,0
González, Chi Chi,592346,2019,0
Goodrum, Niko,592348,2019,12
Gray, Jon,592351,2019,0
Healy, Ryon,592387,2019,0
Holaday, Bryan,592407,2019,0
Jones, JaCoby,592444,2019,7
Judge, Aaron,592450,2019,3
Machado, Manny,592518,2019,5
Moran, Colin,592567,2019,0
Parker, Jarrett,592620,2019,0
Pederson, Joc,592626,2019,1
Ravelo, Rangel,592660,2019,0
Ray, Robbie,592662,2019,0
Realmuto, J.T.,592663,2019,9
Renfroe, Hunter,592669,2019,5
Rivera, Yadiel,592680,2019,2
Rosario, Eddie,592696,2019,3
Simmons, Andrelton,592743,2019,10
Smith, Caleb,592761,2019,0
Smyly, Drew,592767,2019,0
Syndergaard, Noah,592789,2019,0
Taillon, Jameson,592791,2019,0
Velasquez, Vince,592826,2019,0
Wilkerson, Stevie,592859,2019,3
Williams, Mason,592863,2019,1
Williams, Trevor,592866,2019,0
Yelich, Christian,592885,2019,30
Merrifield, Whit,593160,2019,20
Bogaerts, Xander,593428,2019,4
Hernandez, Marco,593523,2019,1
Bonifacio, Jorge,593528,2019,0
Alberto, Hanser,593643,2019,4
Brito, Socrates,593647,2019,0
Hanson, Alen,593700,2019,1
Polanco, Jorge,593871,2019,4
Sanó, Miguel,593934,2019,0
Herrera, Rosell,594011,2019,4
Difo, Wilmer,594694,2019,0
Calhoun, Kole,594777,2019,4
deGrom, Jacob,594798,2019,0
Duvall, Adam,594807,2019,0
Eaton, Adam,594809,2019,15
Garcia, Greg,594824,2019,0
Gosselin, Phil,594838,2019,0
Palka, Daniel,594953,2019,0
Ponce de Leon, Daniel,594965,2019,0
Schebler, Scott,594988,2019,0
Eickhoff, Jerad,595191,2019,0
Gerber, Mike,595222,2019,0
Kiermaier, Kevin,595281,2019,19
Knapp, Andrew,595284,2019,0
Riddle, JT,595375,2019,0
Wallach, Chad,595453,2019,0
Alfaro, Jorge,595751,2019,4
Profar, Jurickson,595777,2019,9
Báez, Javier,595879,2019,11
Beede, Tyler,595881,2019,0
Bird, Greg,595885,2019,0
Cave, Jake,595909,2019,0
Gallagher, Cam,595956,2019,0
Hedges, Austin,595978,2019,1
Heineman, Scott,595981,2019,1
Kramer, Kevin,596012,2019,0
Lindor, Francisco,596019,2019,22
Odor, Rougned,596059,2019,11
Slater, Austin,596103,2019,1
Smith , Dwight,596105,2019,5
Story, Trevor,596115,2019,23
Stubbs, Garrett,596117,2019,1
Swihart, Blake,596119,2019,0
Vogelbach, Daniel,596129,2019,0
Weaver, Luke,596133,2019,0
Sanchez, Gary,596142,2019,0
Cuthbert, Cheslor,596144,2019,1
Kepler, Max,596146,2019,1
Quinn, Roman,596451,2019,8
Franco, Maikel,596748,2019,0
García, Robel,596825,2019,0
Choi, Ji Man,596847,2019,2
Bradley , Jackie,598265,2019,8
O'Brien, Peter,598284,2019,1
La Stella, Tommy,600303,2019,0
Read, Raudy,600466,2019,0
Severino, Pedro,600474,2019,3
Núñez, Renato,600524,2019,1
Arteaga, Humberto,600858,2019,1
Candelario, Jeimer,600869,2019,3
Pivetta, Nick,601713,2019,0
Daza, Yonathan,602074,2019,1
Rondon, José,602922,2019,0
Ahmed, Nick,605113,2019,8
Anderson, Brian,605119,2019,5
Barnes, Austin,605131,2019,3
Bell, Josh,605137,2019,0
Betts, Mookie,605141,2019,16
Caratini, Victor,605170,2019,1
Cron, Kevin,605196,2019,0
Davies, Zach,605200,2019,0
Davis, J.D.,605204,2019,3
Fisher, Derek,605233,2019,5
Garcia, Aramis,605244,2019,0
Gore, Terrance,605253,2019,13
Houser, Adrian,605288,2019,0
Martini, Nick,605361,2019,0
Musgrove, Joe,605397,2019,0
Nola, Aaron,605400,2019,0
Panik, Joe,605412,2019,4
Pérez, Michael,605421,2019,0
Rodriguez, Dereck,605446,2019,0
Ross, Joe,605452,2019,0
Skole, Matt,605474,2019,0
Smith, Mallex,605480,2019,46
Spangenberg, Cory,605486,2019,3
Starling, Bubba,605490,2019,2
Tilson, Charlie,605508,2019,4
Woodruff, Brandon,605540,2019,0
Zimmer, Bradley,605548,2019,0
Castro, Harold,605612,2019,4
Arcia, Orlando,606115,2019,8
Tapia, Raimel,606132,2019,9
Aquino, Aristides,606157,2019,7
Hernández, Teoscar,606192,2019,6
Peraza, José,606299,2019,7
Marte, Ketel,606466,2019,10
Court, Ryan,606956,2019,0
Greiner, Grayson,606988,2019,0
Haase, Eric,606992,2019,0
Nimmo, Brandon,607043,2019,3
Peterson, Jace,607054,2019,4
Fedde, Erick,607200,2019,0
Turner, Trea,607208,2019,35
Reed, AJ,607223,2019,0
Taylor, Beau,607333,2019,0
Smith, Kevan,607345,2019,2
Beaty, Matt,607461,2019,5
Blandino, Alex,607468,2019,0
Freeland, Kyle,607536,2019,0
Pillar, Kevin,607680,2019,14
Stallings, Jacob,607732,2019,0
Travis, Sam,607752,2019,2
Williamson, Mac,607776,2019,2
Ramírez, José,608070,2019,24
Bregman, Alex,608324,2019,5
Fried, Max,608331,2019,0
Gallo, Joey,608336,2019,4
Green, Zach,608339,2019,0
Kelly, Carson,608348,2019,0
Russell, Addison,608365,2019,2
Seager, Corey,608369,2019,1
Wacha, Michael,608379,2019,0
Williams, Nick,608384,2019,0
Winker, Jesse,608385,2019,0
Lugo, Dawel,608475,2019,0
Marquez, German,608566,2019,0
Mazara, Nomar,608577,2019,4
Murphy, Tom,608596,2019,2
Guzmán, Ronald,608597,2019,1
Jankowski, Travis,608671,2019,2
Mayfield, Jack,608686,2019,0
Plawecki, Kevin,608700,2019,0
Stamets, Eric,608715,2019,0
Voth, Austin,608723,2019,0
Mondesi, Adalberto,609275,2019,43
Andujar, Miguel,609280,2019,0
Cordero, Franchy,614173,2019,1
Reyes, Franmil,614177,2019,0
Quantrill, Cal,615698,2019,0
Barreto, Franklin,620439,2019,1
Torrens, Luis,620443,2019,0
Urena, Richard,620446,2019,0
Robertson, Daniel,621002,2019,2
Lopes, Tim,621005,2019,6
Martin , Richie,621006,2019,10
Swanson, Dansby,621020,2019,10
Newman, Kevin,621028,2019,16
Taylor, Chris,621035,2019,8
Correa, Carlos,621043,2019,1
Eflin, Zach,621107,2019,0
Buehler, Walker,621111,2019,0
Mills, Alec,621219,2019,0
Dahl, David,621311,2019,4
Strahm, Matt,621381,2019,0
Phillips, Brett,621433,2019,3
Taylor, Tyrone,621438,2019,0
Buxton, Byron,621439,2019,14
Brinson, Lewis,621446,2019,1
Bolt, Skye,621450,2019,0
Duggar, Steven,621453,2019,1
Rios, Edwin,621458,2019,0
Stewart, DJ,621466,2019,1
Ward, Taylor,621493,2019,0
Nido, Tomás,621512,2019,0
Stewart, Christin,621514,2019,0
Bemboom, Anthony,621532,2019,0
Wisdom, Patrick,621550,2019,0
Moroff, Max,621559,2019,1
Wendle, Joey,621563,2019,8
Olson, Matt,621566,2019,0
Dean, Austin,621573,2019,0
Shaw, Chris,622046,2019,0
Young, Alex,622065,2019,0
Wood, Alex,622072,2019,0
Duffy, Matt,622110,2019,0
Muñoz, Yairo,622168,2019,8
Walton, Donovan,622268,2019,0
Castillo, Luis,622491,2019,0
Margot, Manuel,622534,2019,20
Reyes, Pablo,622569,2019,1
Senzatela, Antonio,622608,2019,0
Camargo, Johan,622666,2019,1
Reyes, Victor,622682,2019,9
Hernández, Elieser,622694,2019,0
Heineman, Tyler,623168,2019,0
Mejias-Brean, Seth,623180,2019,0
Velazquez, Andrew,623205,2019,1
Bishop, Braden,623323,2019,0
Bote, David,623520,2019,5
Ramírez, Harold,623912,2019,2
Santander, Anthony,623993,2019,1
Lin, Tzu-Wei,624407,2019,1
Alonso, Pete,624413,2019,1
Arroyo, Christian,624414,2019,0
Biggio, Cavan,624415,2019,14
Conforto, Michael,624424,2019,7
Frazier, Adam,624428,2019,5
Trevino, Jose,624431,2019,0
McGuire, Reese,624512,2019,0
Nuñez, Dom,624513,2019,0
Puig, Yasiel,624577,2019,19
Soler, Jorge,624585,2019,3
Sosa, Edmundo,624641,2019,1
Mejia, Erick,625510,2019,0
Maeda, Kenta,628317,2019,0
Heredia, Guillermo,628338,2019,2
Kang, Jung Ho,628356,2019,0
Urias, Julio,628711,2019,0
Ervin, Phillip,640447,2019,4
Frazier, Clint,640449,2019,1
Meadows, Austin,640457,2019,12
Mercado, Óscar,640458,2019,15
Peterson, Dustin,640460,2019,1
Pinder, Chad,640461,2019,0
Lopez, Pablo,641154,2019,0
Anderson, Shaun,641312,2019,0
Anderson, Tim,641313,2019,17
Bauers, Jake,641343,2019,3
Bellinger, Cody,641355,2019,15
Calhoun, Willie,641432,2019,0
Collins, Zack,641470,2019,0
Cordell, Ryan,641477,2019,3
Crawford, J.P.,641487,2019,5
Davis, Jonathan,641505,2019,3
Demeritte, Travis,641513,2019,3
Dixon, Brandon,641525,2019,5
Dozier, Hunter,641531,2019,2
Engel, Adam,641553,2019,3
Fraley, Jake,641584,2019,0
Garver, Mitch,641598,2019,0
Guillorme, Luis,641645,2019,0
Hampson, Garrett,641658,2019,15
Hermosillo, Michael,641684,2019,2
Hudson, Dakota,641712,2019,0
Keller, Brad,641745,2019,0
Lauer, Eric,641778,2019,0
Lewis, Kyle,641786,2019,0
Locastro, Tim,641796,2019,17
Mahle, Tyler,641816,2019,0
Mancini, Trey,641820,2019,1
Martin, Jason,641829,2019,2
McKinney, Billy,641856,2019,0
McMahon, Ryan,641857,2019,5
Miller, Ian,641878,2019,0
Neuse, Sheldon,641914,2019,0
O'Neill, Tyler,641933,2019,1
Sisco, Chance,642082,2019,0
Smith, Dominic,642086,2019,1
Tellez, Rowdy,642133,2019,1
Thaiss, Matt,642136,2019,0
Valaika, Pat,642162,2019,0
VanMeter, Josh,642165,2019,9
Wade, Tyler,642180,2019,7
Wong, Kean,642221,2019,0
Mejía, Francisco,642336,2019,1
Sierra, Magneuris,642423,2019,3
Peralta, Freddy,642547,2019,0
Agrazal, Dario,642607,2019,0
Rosario, Amed,642708,2019,19
Adames, Willy,642715,2019,4
Gutiérrez, Kelvin,642721,2019,1
Estrada, Thairo,642731,2019,4
Leyba, Domingo,642736,2019,0
Wynns, Austin,642851,2019,0
Benintendi, Andrew,643217,2019,10
Brault, Steven,643230,2019,0
Cooper, Garrett,643265,2019,0
Dubón, Mauricio,643289,2019,3
Godley, Zack,643327,2019,0
Jansen, Danny,643376,2019,0
Kemp, Tony,643393,2019,4
Kiner-Falefa, Isiah,643396,2019,3
Long , Shed,643418,2019,3
McBroom, Ryan,643436,2019,0
McNeil, Jeff,643446,2019,5
Schwindel, Frank,643524,2019,0
Tauchman, Mike,643565,2019,6
White, Tyler,643603,2019,0
Chang, Yu,644374,2019,0
Alcantara, Sandy,645261,2019,0
Albies, Ozzie,645277,2019,15
Robles, Victor,645302,2019,28
Ford, Mike,645801,2019,0
Devers, Rafael,646240,2019,8
Naylor, Josh,647304,2019,1
Soroka, Michael,647336,2019,0
Toro, Abraham,647351,2019,1
Díaz, Aledmys,649557,2019,2
Urías, Luis,649966,2019,0
Arraez, Luis,650333,2019,2
Jiménez, Eloy,650391,2019,0
Torres, Gleyber,650402,2019,5
Castro, Willi,650489,2019,0
Díaz, Yandy,650490,2019,2
Viloria, Meibrys,650619,2019,0
Rengifo, Luis,650859,2019,2
Allen, Greg,656185,2019,8
Bradley, Bobby,656252,2019,0
Chapman, Matt,656305,2019,1
Chavis, Michael,656308,2019,2
Diaz, Isan,656371,2019,0
Flaherty, Jack,656427,2019,1
Haseley, Adam,656514,2019,4
Hilliard, Sam,656541,2019,2
Hoffman, Jeff,656546,2019,0
Hoskins, Rhys,656555,2019,2
Jackson, Alex,656577,2019,0
Joe, Connor,656582,2019,0
Keller, Mitch,656605,2019,0
Luplow, Jordan,656669,2019,3
McKay, Brendan,656713,2019,0
Mullins, Cedric,656775,2019,1
O'Hearn, Ryan,656811,2019,0
Schwarber, Kyle,656941,2019,2
Thomas, Lane,657041,2019,1
Toussaint, Touki,657053,2019,0
Tucker, Cole,657061,2019,0
Verdugo, Alex,657077,2019,4
