player_id,last_name,first_name,team_name,start_year,end_year,sb_attempts,catcher_stealing_runs,caught_stealing_above_average,n_cs,rate_cs,est_cs_pct,cs_aa_per_throw,seasonal_runner_speed,runner_distance_from_second,pop_time,exchange_time,arm_strength,n_xcs_with_flight_over_xcs,n_xcs_with_exchange_over_xcs,n_xcs_with_accuracy_over_xcs,n_xcs_with_ground_other_over_xcs,n_xcs_with_onfly_other_over_xcs,n_xcs_with_untracked_other_over_xcs
669087,Huff, Sam,TEX,2020,2020,2,-0.433983274,-0.667666576,0,0,0.333833288,-0.333833288,29,59.25336339,1.942,0.793,83.49358,0.268763207,-0.185053448,-0.534569435,-0.2168069,0,0
663698,Bart, Joey,SF,2020,2020,19,0.569318117,0.875874025,4,0.210526316,0.164427683,0.046098633,27.65263158,53.92415415,2.009916667,0.742583333,78.07543917,0.329095822,-0.078187548,0.186888991,-0.04572993,0.483806691,0
488810,Cruz, Tony,CIN,2018,2018,1,-0.141607419,-0.217857567,0,0,0.217857567,-0.217857567,29.4,56.6618478,2.071,0.782,79.123,-0.009126242,-0.050201435,0.054701803,0,-0.213231694,0
664926,Dini, Nick,KC,2019,2019,4,0.632543559,0.973143937,2,0.5,0.256714016,0.243285984,28.475,54.66503542,2.001,0.786333333,80.10233333,0.124502615,-0.126767585,0.276827373,0,0.698581533,0
543228,Gomes, Yan,WSH,2018,2020,99,-0.357501707,-0.550002627,26,0.262626263,0.268181845,-0.005555582,28.37373737,55.6466293,1.964540984,0.678278689,77.79176689,-1.854686443,6.521211783,-2.028240964,1.067988491,-3.576357745,-0.679917749
488671,Avila, Alex,MIN,2018,2020,45,4.299997373,6.615380574,19,0.422222222,0.275213765,0.147008457,28.46222222,55.94695187,2.002615385,0.722025641,78.14884154,-0.51801836,1.079900269,3.275039026,1.169202146,1.609257493,0
542908,Bandy, Jett,MIL,2018,2018,7,0.326515851,0.502332079,3,0.428571429,0.356809703,0.071761726,28.48571429,58.65825362,2.0356,0.737,78.5656,-0.13545162,0.316675546,-0.282842821,0,0.603950974,0
576788,Butler, Dan,BOS,2018,2018,4,0.753546777,1.159302734,2,0.5,0.210174317,0.289825683,27.775,53.92977672,2.013,0.728,78.5405,-0.023549034,0.146284421,-0.070277362,0,0.251242797,0.855601911
454560,Ellis, A.J.,SD,2018,2018,22,-1.648983914,-2.536898329,4,0.181818182,0.297131742,-0.11531356,27.95454546,55.33836072,2.059111111,0.706555556,75.3995,-2.229273778,1.405873502,-0.312663584,0.416366523,-1.817200992,0
606992,Haase, Eric,DET,2018,2020,11,-0.440126143,-0.677117143,2,0.181818182,0.243374286,-0.061556104,28.82727273,57.23971862,1.870571429,0.691571429,81.88008571,0.793965288,0.800716346,-1.283649514,0.223509095,-1.211658358,0
641680,Heim, Jonah,OAK,2020,2020,2,-0.145472417,-0.223803718,1,0.5,0.611901859,-0.111901859,27.65,58.49719735,1.951,0.803,81.256685,0.227807323,-0.13015828,-0.01468618,-0.369705737,0.062939156,0
543308,Hicks, John,DET,2018,2020,42,-0.576847172,-0.887457188,12,0.285714286,0.306844219,-0.021129933,28.42857143,56.90533363,2.02475,0.733571429,79.62988889,0.691329183,0.002297127,0.353736859,1.064668021,-2.714966219,-0.284522158
621529,Hudson, Joe,SEA,2018,2020,3,-0.143462961,-0.220712248,0,0,0.073570749,-0.073570749,28.66666667,54.55168924,2.029,0.721,75.61391,-0.035808513,-0.075447886,0.009404407,0,-0.118860256,0
456124,Kratz, Erik,NYY,2018,2020,44,1.312755106,2.01962324,16,0.363636364,0.317735835,0.045900528,27.975,56.10699913,2.00840625,0.775419355,81.06870625,1.862890798,-1.480634564,3.753237532,0.785883951,-2.723590093,-0.178164384
571912,Maile, Luke,TOR,2018,2020,49,-0.623829508,-0.959737705,13,0.265306122,0.284892606,-0.019586484,28.07959184,55.41074639,1.997589744,0.705179487,80.19078378,0.785392619,2.019043364,0.116902043,-0.451172755,-2.940125587,-0.489777388
446192,Moore, Adam,TB,2018,2018,7,0.209827395,0.322811377,2,0.285714286,0.239598375,0.046115911,28.34285714,54.72636608,2.032833333,0.819,82.87383333,0.608320281,-0.424437679,1.051449542,0,-0.912520767,0
608596,Murphy, Tom,SEA,2018,2020,36,2.627426313,4.042194328,15,0.416666667,0.304383491,0.112283176,27.85555556,56.03053616,2.036083333,0.774125,81.77652174,2.109960534,-1.679946071,1.58355598,0.842126591,0.677402595,0.509094698
624513,Nuñez, Dom,COL,2019,2020,5,-0.697520117,-1.073107873,1,0.2,0.414621575,-0.214621575,27.52,57.02541915,2.066,0.677,74.3395,-0.312745166,-0.445157349,-0.694732546,0,0.379527189,0
669257,Smith, Will,LAD,2019,2020,35,-0.153166458,-0.235640705,8,0.228571429,0.23530402,-0.006732592,28.26,54.65116664,2.001695652,0.774434783,80.39125826,1.42446976,-1.574246477,0.234387207,-0.753280929,0.528316031,-0.095286297
545358,Stassi, Max,LAA,2018,2020,73,-0.629447999,-0.968381537,17,0.232876712,0.246142213,-0.013265501,27.92054795,54.92370267,2.032537037,0.734509434,77.61282431,-1.330389505,0.525345281,0.106649944,0.630075361,-0.357098819,-0.542963799
542963,Brantly, Rob,SF,2018,2020,1,0.537496115,0.8269171,1,1,0.1730829,0.8269171,28.7,55.56873797,1.959,0.695,75.85503,-0.026550717,0.149973638,0.194899367,0,0.508594812,0
460077,Butera, Drew,COL,2018,2020,26,-0.519951771,-0.799925801,6,0.230769231,0.261535608,-0.030766377,27.87692308,54.99468168,1.963478261,0.751090909,83.06520409,2.54796063,-0.216072136,0.725467174,-0.408871058,-3.114544158,-0.333866253
592200,Casali, Curt,CIN,2018,2020,50,-0.814833426,-1.253589885,10,0.2,0.225071798,-0.025071798,28.36,54.52697489,2.061516129,0.771032258,77.13137267,-1.31901042,-2.849000404,1.81825803,1.918065904,-0.821902995,0
624419,Ciuffo, Nick,TB,2018,2020,6,0.128252991,0.197312293,1,0.166666667,0.133781284,0.032885382,28.36666667,51.97372528,1.888,0.728,84.5448,0.508256181,0.06741131,-0.078775228,0,-0.29957997,0
553869,Díaz, Elias,COL,2018,2020,57,2.590689627,3.98567635,18,0.315789474,0.245865327,0.069924146,28.025,54.07190556,1.947641026,0.727,82.54674028,3.512641082,0.961797579,-0.892839065,2.229373669,-1.140639356,-0.684657559
571657,Farmer, Kyle,CIN,2018,2020,4,-0.312646866,-0.480995178,1,0.25,0.370248795,-0.120248795,28.475,57.85248102,2.071,0.745,76.6175,-0.410533538,0.021319878,0.473356954,0,-0.565138472,0
506702,León, Sandy,CLE,2018,2020,55,0.039818795,0.061259685,13,0.236363636,0.235249824,0.001113812,28.14181818,55.00859331,1.994219512,0.69325641,77.34216875,-1.975707235,2.855848281,1.518057798,-0.15696702,-2.17997214,0
607257,Lopez, Raffy,SD,2018,2018,11,0.162432569,0.24989626,3,0.272727273,0.250009431,0.022717842,28.45454546,54.97119709,2.023375,0.767571429,80.148,0.094578021,-0.427133777,-0.199353706,0,1.268881638,-0.487075917
425772,Mathis, Jeff,TEX,2018,2020,58,0.165799199,0.255075691,18,0.310344828,0.305946971,0.004397857,28.12931035,56.11696211,2.0756875,0.750630435,75.00834723,-4.670659694,0.126580906,0.201151422,0.615263995,3.982739061,0
669221,Murphy, Sean,OAK,2019,2020,21,0.954440286,1.46836967,8,0.380952381,0.311030016,0.069922365,28.02380952,57.03370854,1.90925,0.737578947,84.5479825,3.712860134,0.069246771,-0.030006145,-0.075051984,-2.208679105,0
621512,Nido, Tomás,NYM,2018,2020,44,-3.42772011,-5.273415553,6,0.136363636,0.25621399,-0.119850353,28.64772727,55.20766582,1.930724138,0.674241379,78.90804552,0.018890375,2.626418438,-3.101185358,-0.470530186,-4.214182662,-0.13282616
543592,Nola, Austin,SD,2019,2020,22,-0.271297954,-0.417381468,5,0.227272727,0.246244612,-0.018971885,27.65909091,55.11942591,1.949411765,0.727294118,77.57873177,-0.053299085,0.784472504,1.125530175,-0.403022628,-1.871062435,0
641929,Odom, Joseph,SEA,2020,2020,12,-0.852724881,-1.311884432,1,0.083333333,0.192657036,-0.109323703,27.875,54.87181421,2.0867,0.787333333,75.06103111,-0.399037253,-0.199505441,-0.598603637,-0.189404706,0.074666604,0
444489,Piña, Manny,MIL,2018,2020,64,8.097130894,12.45712445,27,0.421875,0.22723243,0.19464257,28.3140625,54.31546603,1.950021277,0.688404255,80.75431326,2.661646862,4.615301901,3.500197196,-0.266964083,2.44960419,-0.502661612
668670,Rogers, Jake,DET,2019,2020,10,0.841674123,1.294883266,3,0.3,0.170511673,0.129488327,28.58,53.86129633,1.91225,0.6295,77.336,-0.188686014,1.284428394,0.573910985,0.695889157,-0.77065638,-0.300002877
607345,Smith, Kevan,TB,2018,2020,59,-6.644394305,-10.22214508,4,0.06779661,0.241053307,-0.173256696,28.13050848,55.81837289,2.045848485,0.785393939,79.34992452,0.149488609,-3.837470332,-3.063308557,-0.751286687,-1.395415818,-1.324152301
435559,Suzuki, Kurt,WSH,2018,2020,95,-5.221106069,-8.032470875,15,0.157894737,0.242447062,-0.084552325,28.13052632,55.06729478,2.070948276,0.81445614,78.36519636,-0.466929279,-9.626391326,0.132758004,4.380967535,-1.350819721,-1.102056087
607333,Taylor, Beau,CLE,2018,2020,7,0.795442905,1.223758316,3,0.428571429,0.253748812,0.174822617,28.81428571,55.49733676,1.9692,0.7604,80.674048,0.37481445,-0.244357862,0.730749199,0,0.36255253,0
664874,Zavala, Seby,CWS,2019,2020,2,0.334633738,0.514821136,1,0.5,0.242589432,0.257410568,29.05,56.29642696,1.943,0.684,80.482,0.079660688,0.210853044,0.224307404,0,1.39E-17,0
572287,Zunino, Mike,TB,2018,2020,76,5.442518745,8.373105761,29,0.381578947,0.271406503,0.110172444,27.95657895,55.29825931,2.000686275,0.731470588,78.50172706,-0.308443636,2.694837812,2.066326481,1.573012716,2.57041497,-0.223042581
595751,Alfaro, Jorge,MIA,2018,2020,100,4.754563182,7.314712587,33,0.33,0.256852874,0.073147126,28.154,54.97825817,1.927743243,0.764648649,86.32389959,13.42809042,-1.195470915,0.02368938,-2.510428504,-1.92890989,-0.5022579
664119,Allen, Austin,OAK,2019,2020,10,-0.540668279,-0.831797353,1,0.1,0.183179735,-0.083179735,28.37,55.77125582,2.063714286,0.7986,79.381228,0.095260888,-0.596068214,0.012603052,0.81442528,-1.158018359,0
571467,Baron, Steven,PIT,2018,2019,3,-0.519673422,-0.799497573,0,0,0.266499191,-0.266499191,28.3,55.80109737,2.0375,0.8,79.379,0.005978294,-0.251542276,0.133253057,0,-0.687186648,0
488771,Castro, Jason,SD,2018,2020,51,-1.733480238,-2.666892674,13,0.254901961,0.307193974,-0.052292013,28.13333333,56.0670802,2.007315789,0.733684211,79.08510108,0.265624857,-0.183064252,-0.463926862,1.445988707,-3.731515125,0
518542,Centeno, Juan,BOS,2018,2019,3,-0.192350138,-0.29592329,0,0,0.098641097,-0.098641097,28.23333333,50.60392196,1.9665,0.541,76.867,-0.057488498,0.177315358,-0.017689676,0,-0.398060474,0
641470,Collins, Zack,CWS,2019,2020,6,-0.809145598,-1.244839382,0,0,0.20747323,-0.20747323,28.38333333,54.50212677,2.084,0.774,77.171,-0.215525066,-0.033342592,-0.451601175,0,-0.544370549,0
543089,Davis, Taylor,CHC,2018,2020,7,-0.83908321,-1.290897246,0,0,0.184413892,-0.184413892,27.98571429,53.17673668,2.0175,0.69325,79.901,0.087005654,0.234401493,-1.176437172,0,-0.435867222,0
641598,Garver, Mitch,MIN,2018,2020,65,-5.306839664,-8.164368714,12,0.184615385,0.310221057,-0.125605673,28.16307692,56.89771372,2.067,0.81327027,79.63742694,0.658277026,-6.763108957,-2.156752492,0.011467186,0.085748522,0
460026,Hundley, Nick,OAK,2018,2019,50,-2.078988406,-3.198443702,9,0.18,0.243968874,-0.063968874,28,54.24473822,2.033675676,0.738805556,78.41919444,-0.631488896,0.125867321,0.299459458,0.523716504,-3.131532107,-0.384465982
656577,Jackson, Alex,ATL,2019,2020,1,-0.106191326,-0.163371271,0,0,0.163371271,-0.163371271,29.3,57.29955412,2.037,0.801,79.46932,0.032581275,-0.071098585,0.079267402,0,-0.204121363,0
643376,Jansen, Danny,TOR,2018,2020,74,-1.169356232,-1.799009588,21,0.283783784,0.308094724,-0.02431094,28.15540541,56.50276954,2.028701754,0.766839286,78.720436,-0.035306115,-2.855873508,0.924089127,2.16483304,-2.356034824,0.359282692
680777,Jeffers, Ryan,MIN,2020,2020,11,-0.699258451,-1.075782232,1,0.090909091,0.188707476,-0.097798385,28.68181818,56.13620316,2.023,0.765625,77.1472675,-0.123710589,-0.399259522,-0.499824141,0.564174674,-0.617162653,0
543376,Joseph, Caleb,TOR,2018,2020,49,2.582092426,3.972449886,20,0.408163265,0.327092859,0.081070406,28.23061225,56.61555073,2.040897436,0.728564103,77.10400487,-2.218710714,1.886366621,1.841850708,0.346869381,2.532723312,-0.416649422
608348,Kelly, Carson,AZ,2018,2020,35,-3.242113133,-4.987866359,4,0.114285714,0.256796182,-0.142510467,28.42857143,55.21447643,1.984037037,0.769259259,80.13038889,0.950217605,-2.064251169,-1.122623061,-0.180094829,-2.571114904,0
595284,Knapp, Andrew,PHI,2018,2020,52,0.134932092,0.207587833,13,0.25,0.246007926,0.003992074,28.25769231,55.5374276,2.001232558,0.758571429,80.71408625,1.595921967,-0.060549347,0.304726356,1.172825988,-2.270803189,-0.534533942
446653,Lobaton, Jose,NYM,2018,2020,10,-1.184866373,-1.822871343,1,0.1,0.282287134,-0.182287134,28.32,56.12065642,2.0614,0.7728,78.7532,-0.058044392,-1.618984738,-0.12122169,0,-0.024620524,0
605357,Marjama, Mike,SEA,2018,2018,1,-0.04369012,-0.06721557,0,0,0.06721557,-0.06721557,27.8,52.46753755,,,,0,-0.06721557,0,,,0
435263,McCann, Brian,ATL,2018,2019,51,-4.136595077,-6.363992426,10,0.196078431,0.320862597,-0.124784165,28.07843137,56.74279227,2.091527778,0.800805556,75.48268571,-3.883737701,-3.144729466,-2.047330998,2.888892645,-0.541357492,0.364270585
543510,McCann, James,CWS,2018,2020,79,2.980016327,4.584640503,33,0.417721519,0.359688095,0.058033424,28.15696203,56.85346653,2.035241379,0.779603448,79.45318517,0.800823367,-2.475264429,1.37660056,2.458697468,2.456957905,-0.033174367
572033,Phegley, Josh,CHC,2018,2020,54,0.304859759,0.469015014,15,0.277777778,0.269092315,0.008685463,27.97592593,55.33422966,1.982351351,0.65875,77.72735222,-1.240214271,3.814754162,0.122191103,-0.722248099,-1.968524004,0.463056124
457763,Posey, Buster,SF,2018,2020,87,1.92558047,2.962431492,26,0.298850575,0.264799638,0.034050937,28.10689655,54.82680019,2.039797101,0.75325,79.73940299,1.305502199,0.245928273,2.531515778,0.751785795,-0.985446296,-0.886854257
467092,Ramos, Wilson,NYM,2018,2020,136,-6.882940392,-10.58913907,22,0.161764706,0.239626023,-0.077861317,28.26102941,54.79158464,2.002010989,0.724855556,77.98803648,-1.769515041,0.812633744,-4.948851703,2.538687042,-7.020095799,-0.201997308
425784,Rivera, René,NYM,2018,2020,18,2.42736362,3.734405569,8,0.444444444,0.236977468,0.207466976,28.12222222,55.21477812,1.96,0.724583333,79.22570462,0.162134615,0.579790178,0.329230858,-0.190154635,2.853404554,0
660688,Ruiz, Keibert,LAD,2020,2020,2,-0.108641699,-0.167141076,0,0,0.083570538,-0.083570538,28.7,54.28948103,2.04,0.735,74.68479,-0.06760552,-0.017499518,-0.042950712,0,-0.039085325,0
642082,Sisco, Chance,BAL,2018,2020,60,-5.126096361,-7.886302094,12,0.2,0.331438368,-0.131438368,28.19333333,56.78725139,2.126380952,0.813880952,76.01587634,-3.306511,-4.840428811,-1.156557806,1.621146384,-0.20395086,0
491696,Sucre, Jesús,BAL,2018,2019,23,2.643193977,4.066452273,10,0.434782609,0.257980336,0.176802273,28.06086957,55.24959912,1.998882353,0.775058824,82.35376471,1.473314723,-0.431659408,2.812506285,-0.188694188,0.400984861,0
572180,Susac, Andrew,PIT,2018,2020,3,0.441457993,0.679166143,2,0.666666667,0.440277952,0.226388714,28.53333333,57.20347216,2.439,1.194,80.937,0.058891303,-0.644944588,-0.015181668,0.664870303,0.615530793,0
645305,Sánchez, Ali,NYM,2020,2020,1,-0.137108772,-0.210936572,0,0,0.210936572,-0.210936572,29.6,58.12459816,,,,0,-0.210936572,0,,,0
542513,Telis, Tomás,MIA,2018,2018,2,0.317343678,0.488221044,1,0.5,0.255889478,0.244110522,26.65,53.94092856,2.1265,0.892,81.343,0.147949839,-0.19396306,0.259099489,0,0.275134776,0
620443,Torrens, Luis,SEA,2018,2020,10,-0.488290714,-0.751216484,1,0.1,0.175121648,-0.075121648,27.75,54.5678918,1.968,0.749833333,80.470865,0.379059817,-0.563508855,0.196007325,-0.338831305,-0.423943465,0
624431,Trevino, Jose,TEX,2018,2020,19,-0.992585727,-1.527054965,4,0.210526316,0.29089763,-0.080371314,27.65263158,56.07316201,2.086722222,0.735764706,73.27118167,-2.58333307,0.329905482,0.227030455,5.55E-17,0.499342167,0
519390,Vogt, Stephen,AZ,2018,2020,32,-2.584546064,-3.976224714,5,0.15625,0.280507022,-0.124257022,28.209375,56.14339169,2.09692,0.680458333,70.92200583,-4.531821679,1.974155997,-0.622190075,-0.182130406,-0.614238551,0
595453,Wallach, Chad,MIA,2018,2020,15,1.007973713,1.55072879,6,0.4,0.296618081,0.103381919,27.82666667,55.38353016,1.974,0.748166667,79.88343083,0.573100975,0.099039135,-0.697157968,0.842782019,0.732964629,0
